Time,Potential,ADJ,MIN,MAX,AVG,AXIS 1,AXIS 2,AREA,AVG AREA,DURATION,AVG RPU
0,-0.971,-1.163,-2.061,2.208,-0.192,,,,,,
0.2,-0.947,-1.139,,,-0.192,,,,,,
0.4,-0.966,-1.158,,,-0.192,,,,,,
0.6,-0.966,-1.158,,,-0.192,,,,,,
0.8,-0.971,-1.163,,,-0.192,,,,,,
1,-0.966,-1.158,,,-0.192,,,,,,
1.2,-0.966,-1.158,,,-0.192,,,,,,
1.4,-0.961,-1.153,,,-0.192,,,,,,
1.6,-0.961,-1.153,,,-0.192,,,,,,
1.8,-0.956,-1.148,,,-0.192,,,,,,
2,-0.956,-1.148,,,-0.192,,,,,,
2.2,-0.947,-1.139,,,-0.192,,,,,,
2.4,-0.947,-1.139,,,-0.192,,,,,,
2.6,-0.937,-1.129,,,-0.192,,,,,,
2.8,-0.932,-1.124,,,-0.192,,,,,,
3,-0.932,-1.124,,,-0.192,,,,,,
3.2,-0.932,-1.124,,,-0.192,,,,,,
3.4,-0.927,-1.119,,,-0.192,,,,,,
3.6,-0.923,-1.115,,,-0.192,,,,,,
3.8,-0.889,-1.081,,,-0.192,,,,,,
4,-0.874,-1.066,,,-0.192,,,,,,
4.2,-0.874,-1.066,,,-0.192,,,,,,
4.4,-0.87,-1.062,,,-0.192,,,,,,
4.6,-0.87,-1.062,,,-0.192,,,,,,
4.8,-0.86,-1.052,,,-0.192,,,,,,
5,-0.845,-1.037,,,-0.192,,,,,,
5.2,-0.845,-1.037,,,-0.192,,,,,,
5.4,-0.841,-1.033,,,-0.192,,,,,,
5.6,-0.841,-1.033,,,-0.192,,,,,,
5.8,-0.831,-1.023,,,-0.192,,,,,,
6,-0.831,-1.023,,,-0.192,,,,,,
6.2,-0.831,-1.023,,,-0.192,,,,,,
6.4,-0.821,-1.013,,,-0.192,,,,,,
6.6,-0.826,-1.018,,,-0.192,,,,,,
6.8,-0.821,-1.013,,,-0.192,,,,,,
7,-0.821,-1.013,,,-0.192,,,,,,
7.2,-0.821,-1.013,,,-0.192,,,,,,
7.4,-0.812,-1.004,,,-0.192,,,,,,
7.6,-0.812,-1.004,,,-0.192,,,,,,
7.8,-0.807,-0.999,,,-0.192,,,,,,
8,-0.802,-0.994,,,-0.192,,,,,,
8.2,-0.802,-0.994,,,-0.192,,,,,,
8.4,-0.845,-1.037,,,-0.192,,,,,,
8.6,-0.841,-1.033,,,-0.192,,,,,,
8.8,-0.845,-1.037,,,-0.192,,,,,,
9,-0.841,-1.033,,,-0.192,,,,,,
9.2,-0.841,-1.033,,,-0.192,,,,,,
9.4,-0.845,-1.037,,,-0.192,,,,,,
9.6,-0.841,-1.033,,,-0.192,,,,,,
9.8,-0.836,-1.028,,,-0.192,,,,,,
10,-0.836,-1.028,,,-0.192,,,,,,
10.2,-0.841,-1.033,,,-0.192,,,,,,
10.4,-0.841,-1.033,,,-0.192,,,,,,
10.6,-0.841,-1.033,,,-0.192,,,,,,
10.8,-0.836,-1.028,,,-0.192,,,,,,
11,-0.831,-1.023,,,-0.192,,,,,,
11.2,-0.831,-1.023,,,-0.192,,,,,,
11.4,-0.831,-1.023,,,-0.192,,,,,,
11.6,-0.831,-1.023,,,-0.192,,,,,,
11.8,-0.826,-1.018,,,-0.192,,,,,,
12,-0.826,-1.018,,,-0.192,,,,,,
12.2,-0.821,-1.013,,,-0.192,,,,,,
12.4,-0.821,-1.013,,,-0.192,,,,,,
12.6,-0.826,-1.018,,,-0.192,,,,,,
12.8,-0.831,-1.023,,,-0.192,,,,,,
13,-0.826,-1.018,,,-0.192,,,,,,
13.2,-0.826,-1.018,,,-0.192,,,,,,
13.4,-0.826,-1.018,,,-0.192,,,,,,
13.6,-0.826,-1.018,,,-0.192,,,,,,
13.8,-0.821,-1.013,,,-0.192,,,,,,
14,-0.817,-1.009,,,-0.192,,,,,,
14.2,-0.778,-0.97,,,-0.192,,,,,,
14.4,-0.764,-0.956,,,-0.192,,,,,,
14.6,-0.773,-0.965,,,-0.192,,,,,,
14.8,-0.759,-0.951,,,-0.192,,,,,,
15,-0.754,-0.946,,,-0.192,,,,,,
15.2,-0.754,-0.946,,,-0.192,,,,,,
15.4,-0.749,-0.941,,,-0.192,,,,,,
15.6,-0.749,-0.941,,,-0.192,,,,,,
15.8,-0.749,-0.941,,,-0.192,,,,,,
16,-0.749,-0.941,,,-0.192,,,,,,
16.2,-0.739,-0.931,,,-0.192,,,,,,
16.4,-0.739,-0.931,,,-0.192,,,,,,
16.6,-0.739,-0.931,,,-0.192,,,,,,
16.8,-0.735,-0.927,,,-0.192,,,,,,
17,-0.735,-0.927,,,-0.192,,,,,,
17.2,-0.739,-0.931,,,-0.192,,,,,,
17.4,-0.73,-0.922,,,-0.192,,,,,,
17.6,-0.73,-0.922,,,-0.192,,,,,,
17.8,-0.73,-0.922,,,-0.192,,,,,,
18,-0.73,-0.922,,,-0.192,,,,,,
18.2,-0.73,-0.922,,,-0.192,,,,,,
18.4,-0.73,-0.922,,,-0.192,,,,,,
18.6,-0.73,-0.922,,,-0.192,,,,,,
18.8,-0.725,-0.917,,,-0.192,,,,,,
19,-0.72,-0.912,,,-0.192,,,,,,
19.2,-0.72,-0.912,,,-0.192,,,,,,
19.4,-0.71,-0.902,,,-0.192,,,,,,
19.6,-0.706,-0.898,,,-0.192,,,,,,
19.8,-0.701,-0.893,,,-0.192,,,,,,
20,-0.696,-0.888,,,-0.192,,,,,,
20.2,-0.696,-0.888,,,-0.192,,,,,,
20.4,-0.691,-0.883,,,-0.192,,,,,,
20.6,-0.691,-0.883,,,-0.192,,,,,,
20.8,-0.686,-0.878,,,-0.192,,,,,,
21,-0.677,-0.869,,,-0.192,,,,,,
21.2,-0.667,-0.859,,,-0.192,,,,,,
21.4,-0.657,-0.849,,,-0.192,,,,,,
21.6,-0.657,-0.849,,,-0.192,,,,,,
21.8,-0.648,-0.84,,,-0.192,,,,,,
22,-0.638,-0.83,,,-0.192,,,,,,
22.2,-0.628,-0.82,,,-0.192,,,,,,
22.4,-0.619,-0.811,,,-0.192,,,,,,
22.6,-0.609,-0.801,,,-0.192,,,,,,
22.8,-0.599,-0.791,,,-0.192,,,,,,
23,-0.58,-0.772,,,-0.192,,,,,,
23.2,-0.561,-0.753,,,-0.192,,,,,,
23.4,-0.551,-0.743,,,-0.192,,,,,,
23.6,-0.537,-0.729,,,-0.192,,,,,,
23.8,-0.518,-0.71,,,-0.192,,,,,,
24,-0.498,-0.69,,,-0.192,,,,,,
24.2,-0.489,-0.681,,,-0.192,,,,,,
24.4,-0.469,-0.661,,,-0.192,,,,,,
24.6,-0.46,-0.652,,,-0.192,,,,,,
24.8,-0.44,-0.632,,,-0.192,,,,,,
25,-0.445,-0.637,,,-0.192,,,,,,
25.2,-0.431,-0.623,,,-0.192,,,,,,
25.4,-0.402,-0.594,,,-0.192,,,,,,
25.6,-0.363,-0.555,,,-0.192,,,,,,
25.8,-0.349,-0.541,,,-0.192,,,,,,
26,-0.315,-0.507,,,-0.192,,,,,,
26.2,-0.296,-0.488,,,-0.192,,,,,,
26.4,-0.281,-0.473,,,-0.192,,,,,,
26.6,-0.243,-0.435,,,-0.192,,,,,,
26.8,-0.17,-0.362,,,-0.192,,,,,,
27,-0.136,-0.328,,,-0.192,,,,,,
27.2,-0.107,-0.299,,,-0.192,,,,,,
27.4,-0.05,-0.242,,,-0.192,,,,,,
27.6,0.018,0.21,,,-0.192,,,,,,
27.8,0.013,0.205,,,-0.192,,,,,,
28,0.052,0.244,,,-0.192,,,,,,
28.2,0.129,0.321,,,-0.192,,,,,,
28.4,0.177,0.369,,,-0.192,,,,,,
28.6,0.24,0.432,,,-0.192,,,,,,
28.8,0.302,0.494,,,-0.192,,,,,,
29,0.37,0.562,,,-0.192,,,,,,
29.2,0.428,0.62,,,-0.192,,,,,,
29.4,0.433,0.625,,,-0.192,,,,,,
29.6,0.447,0.639,,,-0.192,,,,,,
29.8,0.481,0.673,,,-0.192,,,,,,
30,0.495,0.687,,,-0.192,,,,,,
30.2,0.505,0.697,,,-0.192,,,,,,
30.4,0.515,0.707,,,-0.192,,,,,,
30.6,0.524,0.716,,,-0.192,,,,,,
30.8,0.548,0.74,,,-0.192,,,,,,
31,0.544,0.736,,,-0.192,,,,,,
31.2,0.573,0.765,,,-0.192,,,,,,
31.4,0.587,0.779,,,-0.192,,,,,,
31.6,0.597,0.789,,,-0.192,,,,,,
31.8,0.611,0.803,,,-0.192,,,,,,
32,0.635,0.827,,,-0.192,,,,,,
32.2,0.664,0.856,,,-0.192,,,,,,
32.4,0.693,0.885,,,-0.192,,,,,,
32.6,0.727,0.919,,,-0.192,,,,,,
32.8,0.756,0.948,,,-0.192,,,,,,
33,0.799,0.991,,,-0.192,,,,,,
33.2,0.823,1.015,,,-0.192,,,,,,
33.4,0.862,1.054,,,-0.192,,,,,,
33.6,0.886,1.078,,,-0.192,,,,,,
33.8,0.91,1.102,,,-0.192,,,,,,
34,0.944,1.136,,,-0.192,,,,,,
34.2,0.997,1.189,,,-0.192,,,,,,
34.4,1.06,1.252,,,-0.192,,,,,,
34.6,1.093,1.285,,,-0.192,,,,,,
34.8,1.118,1.31,,,-0.192,,,,,,
35,1.156,1.348,,,-0.192,,,,,,
35.2,1.176,1.368,,,-0.192,,,,,,
35.4,1.204,1.396,,,-0.192,,,,,,
35.6,1.277,1.469,,,-0.192,,,,,,
35.8,1.286,1.478,,,-0.192,,,,,,
36,1.286,1.478,,,-0.192,,,,,,
36.2,1.407,1.599,,,-0.192,,,,,,
36.4,1.475,1.667,,,-0.192,,,,,,
36.6,1.494,1.686,,,-0.192,,,,,,
36.8,1.527,1.719,,,-0.192,,,,,,
37,1.537,1.729,,,-0.192,,,,,,
37.2,1.576,1.768,,,-0.192,,,,,,
37.4,1.605,1.797,,,-0.192,,,,,,
37.6,1.605,1.797,,,-0.192,,,,,,
37.8,1.634,1.826,,,-0.192,,,,,,
38,1.658,1.85,,,-0.192,,,,,,
38.2,1.692,1.884,,,-0.192,,,,,,
38.4,1.682,1.874,,,-0.192,,,,,,
38.6,1.696,1.888,,,-0.192,,,,,,
38.8,1.788,1.98,,,-0.192,,,,,,
39,1.826,2.018,,,-0.192,,,,,,
39.2,1.822,2.014,,,-0.192,,,,,,
39.4,1.831,2.023,,,-0.192,,,,,,
39.6,1.855,2.047,,,-0.192,,,,,,
39.8,1.86,2.052,,,-0.192,,,,,,
40,1.855,2.047,,,-0.192,,,,,,
40.2,1.855,2.047,,,-0.192,,,,,,
40.4,1.793,1.985,,,-0.192,,,,,,
40.6,1.86,2.052,,,-0.192,,,,,,
40.8,1.841,2.033,,,-0.192,,,,,,
41,1.836,2.028,,,-0.192,,,,,,
41.2,1.812,2.004,,,-0.192,,,,,,
41.4,1.793,1.985,,,-0.192,,,,,,
41.6,1.783,1.975,,,-0.192,,,,,,
41.8,1.759,1.951,,,-0.192,,,,,,
42,1.74,1.932,,,-0.192,,,,,,
42.2,1.706,1.898,,,-0.192,,,,,,
42.4,1.692,1.884,,,-0.192,,,,,,
42.6,1.658,1.85,,,-0.192,,,,,,
42.8,1.638,1.83,,,-0.192,,,,,,
43,1.6,1.792,,,-0.192,,,,,,
43.2,1.566,1.758,,,-0.192,,,,,,
43.4,1.547,1.739,,,-0.192,,,,,,
43.6,1.503,1.695,,,-0.192,,,,,,
43.8,1.47,1.662,,,-0.192,,,,,,
44,1.475,1.667,,,-0.192,,,,,,
44.2,1.417,1.609,,,-0.192,,,,,,
44.4,1.373,1.565,,,-0.192,,,,,,
44.6,1.33,1.522,,,-0.192,,,,,,
44.8,1.281,1.473,,,-0.192,,,,,,
45,1.238,1.43,,,-0.192,,,,,,
45.2,1.195,1.387,,,-0.192,,,,,,
45.4,1.142,1.334,,,-0.192,,,,,,
45.6,1.089,1.281,,,-0.192,,,,,,
45.8,1.011,1.203,,,-0.192,,,,,,
46,0.944,1.136,,,-0.192,,,,,,
46.2,0.881,1.073,,,-0.192,,,,,,
46.4,0.804,0.996,,,-0.192,,,,,,
46.6,0.717,0.909,,,-0.192,,,,,,
46.8,0.621,0.813,,,-0.192,,,,,,
47,0.515,0.707,,,-0.192,,,,,,
47.2,0.399,0.591,,,-0.192,,,,,,
47.4,0.269,0.461,,,-0.192,,,,,,
47.6,0.211,0.403,,,-0.192,,,,,,
47.8,0.206,0.398,,,-0.192,,,,,,
48,0.206,0.398,,,-0.192,,,,,,
48.2,0.201,0.393,,,-0.192,,,,,,
48.4,0.196,0.388,,,-0.192,,,,,,
48.6,0.206,0.398,,,-0.192,,,,,,
48.8,0.206,0.398,,,-0.192,,,,,,
49,0.201,0.393,,,-0.192,,,,,,
49.2,0.211,0.403,,,-0.192,,,,,,
49.4,0.201,0.393,,,-0.192,,,,,,
49.6,0.211,0.403,,,-0.192,,,,,,
49.8,0.206,0.398,,,-0.192,,,,,,
50,0.211,0.403,,,-0.192,,,,,,
50.2,0.211,0.403,,,-0.192,,,,,,
50.4,0.206,0.398,,,-0.192,,,,,,
50.6,0.211,0.403,,,-0.192,,,,,,
50.8,0.206,0.398,,,-0.192,,,,,,
51,0.211,0.403,,,-0.192,,,,,,
51.2,0.196,0.388,,,-0.192,,,,,,
51.4,0.196,0.388,,,-0.192,,,,,,
51.6,0.196,0.388,,,-0.192,,,,,,
51.8,0.196,0.388,,,-0.192,,,,,,
52,0.196,0.388,,,-0.192,,,,,,
52.2,0.192,0.384,,,-0.192,,,,,,
52.4,0.187,0.379,,,-0.192,,,,,,
52.6,0.187,0.379,,,-0.192,,,,,,
52.8,0.187,0.379,,,-0.192,,,,,,
53,0.182,0.374,,,-0.192,,,,,,
53.2,0.182,0.374,,,-0.192,,,,,,
53.4,0.177,0.369,,,-0.192,,,,,,
53.6,0.172,0.364,,,-0.192,,,,,,
53.8,0.167,0.359,,,-0.192,,,,,,
54,0.158,0.35,,,-0.192,,,,,,
54.2,0.153,0.345,,,-0.192,,,,,,
54.4,0.148,0.34,,,-0.192,,,,,,
54.6,0.139,0.331,,,-0.192,,,,,,
54.8,0.134,0.326,,,-0.192,,,,,,
55,0.134,0.326,,,-0.192,,,,,,
55.2,0.124,0.316,,,-0.192,,,,,,
55.4,0.119,0.311,,,-0.192,,,,,,
55.6,0.11,0.302,,,-0.192,,,,,,
55.8,0.1,0.292,,,-0.192,,,,,,
56,0.095,0.287,,,-0.192,,,,,,
56.2,0.085,0.277,,,-0.192,,,,,,
56.4,0.076,0.268,,,-0.192,,,,,,
56.6,0.066,0.258,,,-0.192,,,,,,
56.8,0.056,0.248,,,-0.192,,,,,,
57,0.042,0.234,,,-0.192,,,,,,
57.2,0.037,0.229,,,-0.192,,,,,,
57.4,0.023,0.215,,,-0.192,,,,,,
57.6,0.018,0.21,,,-0.192,,,,,,
57.8,0.003,0.195,,,-0.192,,,,,,
58,0.003,0.195,,,-0.192,,,,,,
58.2,-0.011,-0.203,,,-0.192,,,,,,
58.4,-0.026,-0.218,,,-0.192,,,,,,
58.6,-0.031,-0.223,,,-0.192,,,,,,
58.8,-0.035,-0.227,,,-0.192,,,,,,
59,-0.045,-0.237,,,-0.192,,,,,,
59.2,-0.064,-0.256,,,-0.192,,,,,,
59.4,-0.074,-0.266,,,-0.192,,,,,,
59.6,-0.083,-0.275,,,-0.192,,,,,,
59.8,-0.074,-0.266,,,-0.192,,,,,,
60,-0.074,-0.266,,,-0.192,,,,,,
60.2,-0.103,-0.295,,,-0.192,,,,,,
60.4,-0.098,-0.29,,,-0.192,,,,,,
60.6,-0.112,-0.304,,,-0.192,,,,,,
60.8,-0.112,-0.304,,,-0.192,,,,,,
61,-0.117,-0.309,,,-0.192,,,,,,
61.2,-0.122,-0.314,,,-0.192,,,,,,
61.4,-0.127,-0.319,,,-0.192,,,,,,
61.6,-0.146,-0.338,,,-0.192,,,,,,
61.8,-0.17,-0.362,,,-0.192,,,,,,
62,-0.199,-0.391,,,-0.192,,,,,,
62.2,-0.214,-0.406,,,-0.192,,,,,,
62.4,-0.209,-0.401,,,-0.192,,,,,,
62.6,-0.204,-0.396,,,-0.192,,,,,,
62.8,-0.247,-0.439,,,-0.192,,,,,,
63,-0.223,-0.415,,,-0.192,,,,,,
63.2,-0.238,-0.43,,,-0.192,,,,,,
63.4,-0.238,-0.43,,,-0.192,,,,,,
63.6,-0.252,-0.444,,,-0.192,,,,,,
63.8,-0.204,-0.396,,,-0.192,,,,,,
64,-0.252,-0.444,,,-0.192,,,,,,
64.2,-0.272,-0.464,,,-0.192,,,,,,
64.4,-0.267,-0.459,,,-0.192,,,,,,
64.6,-0.267,-0.459,,,-0.192,,,,,,
64.8,-0.252,-0.444,,,-0.192,,,,,,
65,-0.286,-0.478,,,-0.192,,,,,,
65.2,-0.291,-0.483,,,-0.192,,,,,,
65.4,-0.291,-0.483,,,-0.192,,,,,,
65.6,-0.276,-0.468,,,-0.192,,,,,,
65.8,-0.276,-0.468,,,-0.192,,,,,,
66,-0.267,-0.459,,,-0.192,,,,,,
66.2,-0.305,-0.497,,,-0.192,,,,,,
66.4,-0.281,-0.473,,,-0.192,,,,,,
66.6,-0.301,-0.493,,,-0.192,,,,,,
66.8,-0.305,-0.497,,,-0.192,,,,,,
67,-0.31,-0.502,,,-0.192,,,,,,
67.2,-0.344,-0.536,,,-0.192,,,,,,
67.4,-0.595,-0.787,,,-0.192,,,,,,
67.6,-0.585,-0.777,,,-0.192,,,,,,
67.8,-0.571,-0.763,,,-0.192,,,,,,
68,-0.58,-0.772,,,-0.192,,,,,,
68.2,-0.58,-0.772,,,-0.192,,,,,,
68.4,-0.623,-0.815,,,-0.192,,,,,,
68.6,-0.638,-0.83,,,-0.192,,,,,,
68.8,-0.633,-0.825,,,-0.192,,,,,,
69,-0.652,-0.844,,,-0.192,,,,,,
69.2,-0.696,-0.888,,,-0.192,,,,,,
69.4,-0.71,-0.902,,,-0.192,,,,,,
69.6,-0.739,-0.931,,,-0.192,,,,,,
69.8,-0.754,-0.946,,,-0.192,,,,,,
70,-0.817,-1.009,,,-0.192,,,,,,
70.2,-0.845,-1.037,,,-0.192,,,,,,
70.4,-0.966,-1.158,,,-0.192,,,,,,
70.6,-0.981,-1.173,,,-0.192,,,,,,
70.8,-0.966,-1.158,,,-0.192,,,,,,
71,-1.096,-1.288,,,-0.192,,,,,,
71.2,-1.14,-1.332,,,-0.192,,,,,,
71.4,-1.217,-1.409,,,-0.192,,,,,,
71.6,-1.265,-1.457,,,-0.192,,,,,,
71.8,-1.366,-1.558,,,-0.192,,,,,,
72,-1.414,-1.606,,,-0.192,,,,,,
72.2,-1.357,-1.549,,,-0.192,,,,,,
72.4,-1.362,-1.554,,,-0.192,,,,,,
72.6,-1.333,-1.525,,,-0.192,,,,,,
72.8,-1.342,-1.534,,,-0.192,,,,,,
73,-1.328,-1.52,,,-0.192,,,,,,
73.2,-1.318,-1.51,,,-0.192,,,,,,
73.4,-1.27,-1.462,,,-0.192,,,,,,
73.6,-1.188,-1.38,,,-0.192,,,,,,
73.8,-1.188,-1.38,,,-0.192,,,,,,
74,-1.164,-1.356,,,-0.192,,,,,,
74.2,-1.063,-1.255,,,-0.192,,,,,,
74.4,-0.908,-1.1,,,-0.192,,,,,,
74.6,-0.923,-1.115,,,-0.192,,,,,,
74.8,-0.923,-1.115,,,-0.192,,,,,,
75,-0.918,-1.11,,,-0.192,,,,,,
75.2,-0.908,-1.1,,,-0.192,,,,,,
75.4,-0.908,-1.1,,,-0.192,,,,,,
75.6,-0.908,-1.1,,,-0.192,,,,,,
75.8,-0.898,-1.09,,,-0.192,,,,,,
76,-0.894,-1.086,,,-0.192,,,,,,
76.2,-0.884,-1.076,,,-0.192,,,,,,
76.4,-0.874,-1.066,,,-0.192,,,,,,
76.6,-0.865,-1.057,,,-0.192,,,,,,
76.8,-0.86,-1.052,,,-0.192,,,,,,
77,-0.855,-1.047,,,-0.192,,,,,,
77.2,-0.841,-1.033,,,-0.192,,,,,,
77.4,-0.831,-1.023,,,-0.192,,,,,,
77.6,-0.826,-1.018,,,-0.192,,,,,,
77.8,-0.826,-1.018,,,-0.192,,,,,,
78,-0.821,-1.013,,,-0.192,,,,,,
78.2,-0.812,-1.004,,,-0.192,,,,,,
78.4,-0.812,-1.004,,,-0.192,,,,,,
78.6,-0.812,-1.004,,,-0.192,,,,,,
78.8,-0.812,-1.004,,,-0.192,,,,,,
79,-0.812,-1.004,,,-0.192,,,,,,
79.2,-0.807,-0.999,,,-0.192,,,,,,
79.4,-0.802,-0.994,,,-0.192,,,,,,
79.6,-0.802,-0.994,,,-0.192,,,,,,
79.8,-0.807,-0.999,,,-0.192,,,,,,
80,-0.802,-0.994,,,-0.192,,,,,,
80.2,-0.788,-0.98,,,-0.192,,,,,,
80.4,-0.783,-0.975,,,-0.192,,,,,,
80.6,-0.783,-0.975,,,-0.192,,,,,,
80.8,-0.773,-0.965,,,-0.192,,,,,,
81,-0.768,-0.96,,,-0.192,,,,,,
81.2,-0.759,-0.951,,,-0.192,,,,,,
81.4,-0.749,-0.941,,,-0.192,,,,,,
81.6,-0.73,-0.922,,,-0.192,,,,,,
81.8,-0.725,-0.917,,,-0.192,,,,,,
82,-0.71,-0.902,,,-0.192,,,,,,
82.2,-0.696,-0.888,,,-0.192,,,,,,
82.4,-0.681,-0.873,,,-0.192,,,,,,
82.6,-0.662,-0.854,,,-0.192,,,,,,
82.8,-0.643,-0.835,,,-0.192,,,,,,
83,-0.619,-0.811,,,-0.192,,,,,,
83.2,-0.599,-0.791,,,-0.192,,,,,,
83.4,-0.575,-0.767,,,-0.192,,,,,,
83.6,-0.542,-0.734,,,-0.192,,,,,,
83.8,-0.518,-0.71,,,-0.192,,,,,,
84,-0.493,-0.685,,,-0.192,,,,,,
84.2,-0.455,-0.647,,,-0.192,,,,,,
84.4,-0.416,-0.608,,,-0.192,,,,,,
84.6,-0.368,-0.56,,,-0.192,,,,,,
84.8,-0.334,-0.526,,,-0.192,,,,,,
85,-0.301,-0.493,,,-0.192,,,,,,
85.2,-0.276,-0.468,,,-0.192,,,,,,
85.4,-0.19,-0.382,,,-0.192,,,,,,
85.6,-0.141,-0.333,,,-0.192,,,,,,
85.8,-0.074,-0.266,,,-0.192,,,,,,
86,-0.04,-0.232,,,-0.192,,,,,,
86.2,0.052,0.244,,,-0.192,,,,,,
86.4,0.114,0.306,,,-0.192,,,,,,
86.6,0.196,0.388,,,-0.192,,,,,,
86.8,0.283,0.475,,,-0.192,,,,,,
87,0.351,0.543,,,-0.192,,,,,,
87.2,0.399,0.591,,,-0.192,,,,,,
87.4,0.423,0.615,,,-0.192,,,,,,
87.6,0.452,0.644,,,-0.192,,,,,,
87.8,0.466,0.658,,,-0.192,,,,,,
88,0.5,0.692,,,-0.192,,,,,,
88.2,0.5,0.692,,,-0.192,,,,,,
88.4,0.534,0.726,,,-0.192,,,,,,
88.6,0.548,0.74,,,-0.192,,,,,,
88.8,0.563,0.755,,,-0.192,,,,,,
89,0.592,0.784,,,-0.192,,,,,,
89.2,0.602,0.794,,,-0.192,,,,,,
89.4,0.621,0.813,,,-0.192,,,,,,
89.6,0.659,0.851,,,-0.192,,,,,,
89.8,0.679,0.871,,,-0.192,,,,,,
90,0.703,0.895,,,-0.192,,,,,,
90.2,0.736,0.928,,,-0.192,,,,,,
90.4,0.765,0.957,,,-0.192,,,,,,
90.6,0.814,1.006,,,-0.192,,,,,,
90.8,0.843,1.035,,,-0.192,,,,,,
91,0.901,1.093,,,-0.192,,,,,,
91.2,0.968,1.16,,,-0.192,,,,,,
91.4,1.045,1.237,,,-0.192,,,,,,
91.6,1.084,1.276,,,-0.192,,,,,,
91.8,1.156,1.348,,,-0.192,,,,,,
92,1.204,1.396,,,-0.192,,,,,,
92.2,1.219,1.411,,,-0.192,,,,,,
92.4,1.267,1.459,,,-0.192,,,,,,
92.6,1.267,1.459,,,-0.192,,,,,,
92.8,1.335,1.527,,,-0.192,,,,,,
93,1.373,1.565,,,-0.192,,,,,,
93.2,1.412,1.604,,,-0.192,,,,,,
93.4,1.484,1.676,,,-0.192,,,,,,
93.6,1.585,1.777,,,-0.192,,,,,,
93.8,1.638,1.83,,,-0.192,,,,,,
94,1.663,1.855,,,-0.192,,,,,,
94.2,1.696,1.888,,,-0.192,,,,,,
94.4,1.735,1.927,,,-0.192,,,,,,
94.6,1.778,1.97,,,-0.192,,,,,,
94.8,1.773,1.965,,,-0.192,,,,,,
95,1.793,1.985,,,-0.192,,,,,,
95.2,1.807,1.999,,,-0.192,,,,,,
95.4,1.826,2.018,,,-0.192,,,,,,
95.6,1.875,2.067,,,-0.192,,,,,,
95.8,1.86,2.052,,,-0.192,,,,,,
96,1.87,2.062,,,-0.192,,,,,,
96.2,1.846,2.038,,,-0.192,,,,,,
96.4,1.846,2.038,,,-0.192,,,,,,
96.6,1.836,2.028,,,-0.192,,,,,,
96.8,1.797,1.989,,,-0.192,,,,,,
97,1.769,1.961,,,-0.192,,,,,,
97.2,1.74,1.932,,,-0.192,,,,,,
97.4,1.696,1.888,,,-0.192,,,,,,
97.6,1.663,1.855,,,-0.192,,,,,,
97.8,1.614,1.806,,,-0.192,,,,,,
98,1.561,1.753,,,-0.192,,,,,,
98.2,1.518,1.71,,,-0.192,,,,,,
98.4,1.479,1.671,,,-0.192,,,,,,
98.6,1.417,1.609,,,-0.192,,,,,,
98.8,1.335,1.527,,,-0.192,,,,,,
99,1.243,1.435,,,-0.192,,,,,,
99.2,1.156,1.348,,,-0.192,,,,,,
99.4,1.05,1.242,,,-0.192,,,,,,
99.6,0.934,1.126,,,-0.192,,,,,,
99.8,0.785,0.977,,,-0.192,,,,,,
100,0.616,0.808,,,-0.192,,,,,,
100.2,0.423,0.615,,,-0.192,,,,,,
100.4,0.206,0.398,,,-0.192,,,,,,
100.6,0.211,0.403,,,-0.192,,,,,,
100.8,0.201,0.393,,,-0.192,,,,,,
101,0.201,0.393,,,-0.192,,,,,,
101.2,0.216,0.408,,,-0.192,,,,,,
101.4,0.216,0.408,,,-0.192,,,,,,
101.6,0.216,0.408,,,-0.192,,,,,,
101.8,0.216,0.408,,,-0.192,,,,,,
102,0.211,0.403,,,-0.192,,,,,,
102.2,0.211,0.403,,,-0.192,,,,,,
102.4,0.206,0.398,,,-0.192,,,,,,
102.6,0.206,0.398,,,-0.192,,,,,,
102.8,0.201,0.393,,,-0.192,,,,,,
103,0.196,0.388,,,-0.192,,,,,,
103.2,0.196,0.388,,,-0.192,,,,,,
103.4,0.192,0.384,,,-0.192,,,,,,
103.6,0.187,0.379,,,-0.192,,,,,,
103.8,0.172,0.364,,,-0.192,,,,,,
104,0.172,0.364,,,-0.192,,,,,,
104.2,0.158,0.35,,,-0.192,,,,,,
104.4,0.148,0.34,,,-0.192,,,,,,
104.6,0.139,0.331,,,-0.192,,,,,,
104.8,0.119,0.311,,,-0.192,,,,,,
105,0.11,0.302,,,-0.192,,,,,,
105.2,0.09,0.282,,,-0.192,,,,,,
105.4,0.076,0.268,,,-0.192,,,,,,
105.6,0.056,0.248,,,-0.192,,,,,,
105.8,0.042,0.234,,,-0.192,,,,,,
106,0.027,0.219,,,-0.192,,,,,,
106.2,0.018,0.21,,,-0.192,,,,,,
106.4,0.003,0.195,,,-0.192,,,,,,
106.6,-0.011,-0.203,,,-0.192,,,,,,
106.8,-0.026,-0.218,,,-0.192,,,,,,
107,-0.045,-0.237,,,-0.192,,,,,,
107.2,-0.069,-0.261,,,-0.192,,,,,,
107.4,-0.05,-0.242,,,-0.192,,,,,,
107.6,-0.083,-0.275,,,-0.192,,,,,,
107.8,-0.083,-0.275,,,-0.192,,,,,,
108,-0.098,-0.29,,,-0.192,,,,,,
108.2,-0.132,-0.324,,,-0.192,,,,,,
